s,d
http://www.wikidata.org/entity/Q271144,1996-07-23T00:00:00Z
http://www.wikidata.org/entity/Q11870266,1996-07-23T00:00:00Z
http://www.wikidata.org/entity/Q927430,1996-07-22T00:00:00Z
http://www.wikidata.org/entity/Q16851899,1996-07-22T00:00:00Z
http://www.wikidata.org/entity/Q21623186,1996-07-22T00:00:00Z
http://www.wikidata.org/entity/Q21643725,1996-07-20T00:00:00Z
http://www.wikidata.org/entity/Q15281410,1996-07-18T00:00:00Z
http://www.wikidata.org/entity/Q16228987,1996-07-17T00:00:00Z
http://www.wikidata.org/entity/Q6783535,1996-07-15T00:00:00Z
http://www.wikidata.org/entity/Q21109610,1996-07-15T00:00:00Z
http://www.wikidata.org/entity/Q15358470,1996-07-12T00:00:00Z
http://www.wikidata.org/entity/Q12808967,1996-07-11T00:00:00Z
http://www.wikidata.org/entity/Q14659729,1996-07-10T00:00:00Z
http://www.wikidata.org/entity/Q19594142,1996-07-06T00:00:00Z
http://www.wikidata.org/entity/Q1843133,1996-06-26T00:00:00Z
http://www.wikidata.org/entity/Q20982665,1996-06-22T00:00:00Z
http://www.wikidata.org/entity/Q21621861,1996-06-22T00:00:00Z
http://www.wikidata.org/entity/Q16301176,1996-06-21T00:00:00Z
http://www.wikidata.org/entity/Q18358853,1996-06-21T00:00:00Z
http://www.wikidata.org/entity/Q20719582,1996-06-18T00:00:00Z
http://www.wikidata.org/entity/Q716251,1996-06-13T00:00:00Z
http://www.wikidata.org/entity/Q16239644,1996-06-13T00:00:00Z
http://www.wikidata.org/entity/Q19973730,1996-06-11T00:00:00Z
http://www.wikidata.org/entity/Q2645022,1996-06-08T00:00:00Z
http://www.wikidata.org/entity/Q16239720,1996-06-08T00:00:00Z
http://www.wikidata.org/entity/Q19883128,1996-06-06T00:00:00Z
http://www.wikidata.org/entity/Q24005601,1996-06-06T00:00:00Z
http://www.wikidata.org/entity/Q21665562,1996-06-05T00:00:00Z
http://www.wikidata.org/entity/Q16852181,1996-06-03T00:00:00Z
http://www.wikidata.org/entity/Q15707405,1996-05-31T00:00:00Z
http://www.wikidata.org/entity/Q2380901,1996-05-30T00:00:00Z
http://www.wikidata.org/entity/Q20090463,1996-05-26T00:00:00Z
http://www.wikidata.org/entity/Q20729938,1996-05-25T00:00:00Z
http://www.wikidata.org/entity/Q19661894,1996-05-24T00:00:00Z
http://www.wikidata.org/entity/Q17501919,1996-05-23T00:00:00Z
http://www.wikidata.org/entity/Q19612578,1996-05-23T00:00:00Z
http://www.wikidata.org/entity/Q16239847,1996-05-22T00:00:00Z
http://www.wikidata.org/entity/Q22279827,1996-05-22T00:00:00Z
http://www.wikidata.org/entity/Q6182288,1996-05-16T00:00:00Z
http://www.wikidata.org/entity/Q287346,1996-05-14T00:00:00Z
http://www.wikidata.org/entity/Q762606,1996-05-12T00:00:00Z
http://www.wikidata.org/entity/Q20983677,1996-05-09T00:00:00Z
http://www.wikidata.org/entity/Q2281610,1996-05-06T00:00:00Z
http://www.wikidata.org/entity/Q17386145,1996-05-01T00:00:00Z
http://www.wikidata.org/entity/Q15114032,1996-04-29T00:00:00Z
http://www.wikidata.org/entity/Q16237562,1996-04-28T00:00:00Z
http://www.wikidata.org/entity/Q19361375,1996-04-28T00:00:00Z
http://www.wikidata.org/entity/Q16989861,1996-04-27T00:00:00Z
http://www.wikidata.org/entity/Q17403389,1996-04-25T00:00:00Z
http://www.wikidata.org/entity/Q19843866,1996-04-25T00:00:00Z
http://www.wikidata.org/entity/Q22812479,1996-04-25T00:00:00Z
http://www.wikidata.org/entity/Q22812483,1996-04-25T00:00:00Z
http://www.wikidata.org/entity/Q5977231,1996-04-23T00:00:00Z
http://www.wikidata.org/entity/Q3324960,1996-04-22T00:00:00Z
http://www.wikidata.org/entity/Q18707493,1996-04-22T00:00:00Z
http://www.wikidata.org/entity/Q443207,1996-04-21T00:00:00Z
http://www.wikidata.org/entity/Q18758209,1996-04-17T00:00:00Z
http://www.wikidata.org/entity/Q18044237,1996-04-15T00:00:00Z
http://www.wikidata.org/entity/Q201418,1996-04-14T00:00:00Z
http://www.wikidata.org/entity/Q18205224,1996-04-14T00:00:00Z
http://www.wikidata.org/entity/Q21620901,1996-04-13T00:00:00Z
http://www.wikidata.org/entity/Q19661815,1996-04-12T00:00:00Z
http://www.wikidata.org/entity/Q24005604,1996-04-12T00:00:00Z
http://www.wikidata.org/entity/Q27469905,1996-04-12T00:00:00Z
http://www.wikidata.org/entity/Q10553748,1996-04-11T00:00:00Z
http://www.wikidata.org/entity/Q22957420,1996-04-11T00:00:00Z
http://www.wikidata.org/entity/Q1518157,1996-04-10T00:00:00Z
http://www.wikidata.org/entity/Q3784554,1996-04-10T00:00:00Z
http://www.wikidata.org/entity/Q6937965,1996-04-10T00:00:00Z
http://www.wikidata.org/entity/Q16063229,1996-04-10T00:00:00Z
http://www.wikidata.org/entity/Q17496546,1996-04-09T00:00:00Z
http://www.wikidata.org/entity/Q15715173,1996-04-06T00:00:00Z
http://www.wikidata.org/entity/Q18358477,1996-04-05T00:00:00Z
http://www.wikidata.org/entity/Q19116103,1996-04-02T00:00:00Z
http://www.wikidata.org/entity/Q18416271,1996-03-31T00:00:00Z
http://www.wikidata.org/entity/Q18129482,1996-03-29T00:00:00Z
http://www.wikidata.org/entity/Q17501905,1996-03-27T00:00:00Z
http://www.wikidata.org/entity/Q3545867,1996-03-26T00:00:00Z
http://www.wikidata.org/entity/Q16557046,1996-03-26T00:00:00Z
http://www.wikidata.org/entity/Q19364774,1996-03-26T00:00:00Z
http://www.wikidata.org/entity/Q3737672,1996-03-25T00:00:00Z
http://www.wikidata.org/entity/Q18224489,1996-03-24T00:00:00Z
http://www.wikidata.org/entity/Q3266346,1996-03-22T00:00:00Z
http://www.wikidata.org/entity/Q6117120,1996-03-19T00:00:00Z
http://www.wikidata.org/entity/Q8082902,1996-03-19T00:00:00Z
http://www.wikidata.org/entity/Q14551682,1996-03-15T00:00:00Z
http://www.wikidata.org/entity/Q15061161,1996-03-15T00:00:00Z
http://www.wikidata.org/entity/Q18122940,1996-03-15T00:00:00Z
http://www.wikidata.org/entity/Q20874708,1996-03-09T00:00:00Z
http://www.wikidata.org/entity/Q5979205,1996-03-08T00:00:00Z
http://www.wikidata.org/entity/Q21064632,1996-03-05T00:00:00Z
http://www.wikidata.org/entity/Q10856523,1996-03-04T00:00:00Z
http://www.wikidata.org/entity/Q17566092,1996-03-01T00:00:00Z
http://www.wikidata.org/entity/Q20425527,1996-03-01T00:00:00Z
http://www.wikidata.org/entity/Q4755074,1996-02-29T00:00:00Z
http://www.wikidata.org/entity/Q24284341,1996-02-28T00:00:00Z
http://www.wikidata.org/entity/Q2120645,1996-02-26T00:00:00Z
http://www.wikidata.org/entity/Q17912629,1996-02-26T00:00:00Z
http://www.wikidata.org/entity/Q9253396,1996-02-25T00:00:00Z
http://www.wikidata.org/entity/Q5186206,1996-02-24T00:00:00Z
http://www.wikidata.org/entity/Q24679299,1996-02-24T00:00:00Z
http://www.wikidata.org/entity/Q1119079,1996-02-23T00:00:00Z
http://www.wikidata.org/entity/Q18749170,1996-02-23T00:00:00Z
http://www.wikidata.org/entity/Q22679117,1996-02-23T00:00:00Z
http://www.wikidata.org/entity/Q21027331,1996-02-22T00:00:00Z
http://www.wikidata.org/entity/Q22280238,1996-02-22T00:00:00Z
http://www.wikidata.org/entity/Q831205,1996-02-14T00:00:00Z
http://www.wikidata.org/entity/Q18637520,1996-02-13T00:00:00Z
http://www.wikidata.org/entity/Q21622022,1996-02-11T00:00:00Z
http://www.wikidata.org/entity/Q21066098,1996-02-09T00:00:00Z
http://www.wikidata.org/entity/Q3703139,1996-02-07T00:00:00Z
http://www.wikidata.org/entity/Q21066055,1996-01-29T00:00:00Z
http://www.wikidata.org/entity/Q24993272,1996-01-29T00:00:00Z
http://www.wikidata.org/entity/Q5360531,1996-01-27T00:00:00Z
http://www.wikidata.org/entity/Q14375620,1996-01-26T00:00:00Z
http://www.wikidata.org/entity/Q15041657,1996-01-26T00:00:00Z
http://www.wikidata.org/entity/Q21003863,1996-01-26T00:00:00Z
http://www.wikidata.org/entity/Q27448075,1996-01-23T00:00:00Z
http://www.wikidata.org/entity/Q509659,1996-01-22T00:00:00Z
http://www.wikidata.org/entity/Q6399727,1996-01-22T00:00:00Z
http://www.wikidata.org/entity/Q16148978,1996-01-21T00:00:00Z
http://www.wikidata.org/entity/Q18043947,1996-01-20T00:00:00Z
http://www.wikidata.org/entity/Q511476,1996-01-18T00:00:00Z
http://www.wikidata.org/entity/Q16239861,1996-01-17T00:00:00Z
http://www.wikidata.org/entity/Q1119837,1996-01-15T00:00:00Z
http://www.wikidata.org/entity/Q1727019,1996-01-15T00:00:00Z
http://www.wikidata.org/entity/Q17037445,1996-01-15T00:00:00Z
http://www.wikidata.org/entity/Q17501962,1996-01-15T00:00:00Z
http://www.wikidata.org/entity/Q5084729,1996-01-11T00:00:00Z
http://www.wikidata.org/entity/Q519829,1996-01-10T00:00:00Z
http://www.wikidata.org/entity/Q5194979,1996-01-10T00:00:00Z
http://www.wikidata.org/entity/Q23928193,1996-01-10T00:00:00Z
http://www.wikidata.org/entity/Q5769058,1996-01-08T00:00:00Z
http://www.wikidata.org/entity/Q17635038,1996-01-07T00:00:00Z
http://www.wikidata.org/entity/Q21620859,1996-01-07T00:00:00Z
http://www.wikidata.org/entity/Q3595607,1996-01-06T00:00:00Z
http://www.wikidata.org/entity/Q19957489,1996-01-05T00:00:00Z
http://www.wikidata.org/entity/Q21066488,1996-01-05T00:00:00Z
http://www.wikidata.org/entity/Q22004733,1996-01-02T00:00:00Z
http://www.wikidata.org/entity/Q17659996,1996-01-01T00:00:00Z
http://www.wikidata.org/entity/Q21623273,1996-01-01T00:00:00Z
http://www.wikidata.org/entity/Q16229826,1995-12-30T00:00:00Z
http://www.wikidata.org/entity/Q10554372,1995-12-29T00:00:00Z
http://www.wikidata.org/entity/Q640745,1995-12-22T00:00:00Z
http://www.wikidata.org/entity/Q18015644,1995-12-21T00:00:00Z
http://www.wikidata.org/entity/Q5515730,1995-12-20T00:00:00Z
http://www.wikidata.org/entity/Q16236987,1995-12-19T00:00:00Z
http://www.wikidata.org/entity/Q1646065,1995-12-17T00:00:00Z
http://www.wikidata.org/entity/Q2644055,1995-12-15T00:00:00Z
http://www.wikidata.org/entity/Q6123268,1995-12-15T00:00:00Z
http://www.wikidata.org/entity/Q21063523,1995-12-13T00:00:00Z
http://www.wikidata.org/entity/Q15264840,1995-12-12T00:00:00Z
http://www.wikidata.org/entity/Q15888815,1995-12-12T00:00:00Z
http://www.wikidata.org/entity/Q18811452,1995-12-11T00:00:00Z
http://www.wikidata.org/entity/Q12269620,1995-12-09T00:00:00Z
http://www.wikidata.org/entity/Q24150733,1995-12-09T00:00:00Z
http://www.wikidata.org/entity/Q7420322,1995-12-07T00:00:00Z
http://www.wikidata.org/entity/Q14653878,1995-12-07T00:00:00Z
http://www.wikidata.org/entity/Q2091463,1995-12-05T00:00:00Z
http://www.wikidata.org/entity/Q17627759,1995-12-04T00:00:00Z
http://www.wikidata.org/entity/Q18948080,1995-12-03T00:00:00Z
http://www.wikidata.org/entity/Q22812486,1995-12-03T00:00:00Z
http://www.wikidata.org/entity/Q16766365,1995-12-01T00:00:00Z
http://www.wikidata.org/entity/Q7807765,1995-11-28T00:00:00Z
http://www.wikidata.org/entity/Q7322670,1995-11-27T00:00:00Z
http://www.wikidata.org/entity/Q15310624,1995-11-27T00:00:00Z
http://www.wikidata.org/entity/Q3257805,1995-11-26T00:00:00Z
http://www.wikidata.org/entity/Q4815872,1995-11-26T00:00:00Z
http://www.wikidata.org/entity/Q17476740,1995-11-26T00:00:00Z
http://www.wikidata.org/entity/Q443084,1995-11-23T00:00:00Z
http://www.wikidata.org/entity/Q15222833,1995-11-22T00:00:00Z
http://www.wikidata.org/entity/Q979045,1995-11-19T00:00:00Z
http://www.wikidata.org/entity/Q19975716,1995-11-18T00:00:00Z
http://www.wikidata.org/entity/Q349934,1995-11-16T00:00:00Z
http://www.wikidata.org/entity/Q20685745,1995-11-16T00:00:00Z
http://www.wikidata.org/entity/Q1327968,1995-11-15T00:00:00Z
http://www.wikidata.org/entity/Q6372315,1995-11-15T00:00:00Z
http://www.wikidata.org/entity/Q21621461,1995-11-15T00:00:00Z
http://www.wikidata.org/entity/Q6829696,1995-11-07T00:00:00Z
http://www.wikidata.org/entity/Q20713084,1995-11-06T00:00:00Z
http://www.wikidata.org/entity/Q1375057,1995-11-03T00:00:00Z
http://www.wikidata.org/entity/Q4355286,1995-11-01T00:00:00Z
http://www.wikidata.org/entity/Q10556299,1995-10-31T00:00:00Z
http://www.wikidata.org/entity/Q18211110,1995-10-30T00:00:00Z
http://www.wikidata.org/entity/Q10862202,1995-10-27T00:00:00Z
http://www.wikidata.org/entity/Q466913,1995-10-25T00:00:00Z
http://www.wikidata.org/entity/Q24761491,1995-10-25T00:00:00Z
http://www.wikidata.org/entity/Q19263820,1995-10-22T00:00:00Z
http://www.wikidata.org/entity/Q9276310,1995-10-16T00:00:00Z
http://www.wikidata.org/entity/Q13652469,1995-10-15T00:00:00Z
http://www.wikidata.org/entity/Q7606196,1995-10-12T00:00:00Z
http://www.wikidata.org/entity/Q2368634,1995-10-09T00:00:00Z
http://www.wikidata.org/entity/Q13467456,1995-10-09T00:00:00Z
http://www.wikidata.org/entity/Q14495103,1995-10-09T00:00:00Z
http://www.wikidata.org/entity/Q17518772,1995-10-09T00:00:00Z
http://www.wikidata.org/entity/Q19594164,1995-10-07T00:00:00Z
http://www.wikidata.org/entity/Q4699182,1995-10-05T00:00:00Z
http://www.wikidata.org/entity/Q23888354,1995-10-04T00:00:00Z
http://www.wikidata.org/entity/Q21620876,1995-10-02T00:00:00Z
http://www.wikidata.org/entity/Q24006722,1995-10-02T00:00:00Z
http://www.wikidata.org/entity/Q16240058,1995-10-01T00:00:00Z
http://www.wikidata.org/entity/Q16730354,1995-09-30T00:00:00Z
http://www.wikidata.org/entity/Q1966907,1995-09-29T00:00:00Z
http://www.wikidata.org/entity/Q17198909,1995-09-28T00:00:00Z
http://www.wikidata.org/entity/Q6938023,1995-09-27T00:00:00Z
http://www.wikidata.org/entity/Q1381570,1995-09-26T00:00:00Z
http://www.wikidata.org/entity/Q16237064,1995-09-26T00:00:00Z
http://www.wikidata.org/entity/Q16732294,1995-09-26T00:00:00Z
http://www.wikidata.org/entity/Q7383866,1995-09-25T00:00:00Z
http://www.wikidata.org/entity/Q405607,1995-09-23T00:00:00Z
http://www.wikidata.org/entity/Q2476674,1995-09-22T00:00:00Z
http://www.wikidata.org/entity/Q17183443,1995-09-22T00:00:00Z
http://www.wikidata.org/entity/Q17612542,1995-09-22T00:00:00Z
http://www.wikidata.org/entity/Q17282759,1995-09-21T00:00:00Z
http://www.wikidata.org/entity/Q444450,1995-09-20T00:00:00Z
http://www.wikidata.org/entity/Q18572038,1995-09-16T00:00:00Z
http://www.wikidata.org/entity/Q16644362,1995-09-13T00:00:00Z
http://www.wikidata.org/entity/Q16727828,1995-09-13T00:00:00Z
http://www.wikidata.org/entity/Q18342129,1995-09-12T00:00:00Z
http://www.wikidata.org/entity/Q21109394,1995-09-11T00:00:00Z
http://www.wikidata.org/entity/Q10554855,1995-09-10T00:00:00Z
http://www.wikidata.org/entity/Q6246553,1995-09-06T00:00:00Z
http://www.wikidata.org/entity/Q27326,1995-09-05T00:00:00Z
http://www.wikidata.org/entity/Q21584818,1995-09-04T00:00:00Z
http://www.wikidata.org/entity/Q13365847,1995-09-03T00:00:00Z
http://www.wikidata.org/entity/Q15975839,1995-09-02T00:00:00Z
http://www.wikidata.org/entity/Q2425670,1995-09-01T00:00:00Z
http://www.wikidata.org/entity/Q832783,1995-08-31T00:00:00Z
http://www.wikidata.org/entity/Q3511215,1995-08-31T00:00:00Z
http://www.wikidata.org/entity/Q5055683,1995-08-31T00:00:00Z
http://www.wikidata.org/entity/Q16605117,1995-08-30T00:00:00Z
http://www.wikidata.org/entity/Q4708953,1995-08-29T00:00:00Z
http://www.wikidata.org/entity/Q544206,1995-08-27T00:00:00Z
http://www.wikidata.org/entity/Q4273428,1995-08-27T00:00:00Z
http://www.wikidata.org/entity/Q3379669,1995-08-26T00:00:00Z
http://www.wikidata.org/entity/Q7045462,1995-08-24T00:00:00Z
http://www.wikidata.org/entity/Q16728592,1995-08-23T00:00:00Z
http://www.wikidata.org/entity/Q16842853,1995-08-23T00:00:00Z
http://www.wikidata.org/entity/Q602398,1995-08-22T00:00:00Z
http://www.wikidata.org/entity/Q21914464,1995-08-22T00:00:00Z
http://www.wikidata.org/entity/Q6539565,1995-08-19T00:00:00Z
http://www.wikidata.org/entity/Q6145960,1995-08-16T00:00:00Z
http://www.wikidata.org/entity/Q1027292,1995-08-15T00:00:00Z
http://www.wikidata.org/entity/Q2477774,1995-08-15T00:00:00Z
http://www.wikidata.org/entity/Q4842550,1995-08-15T00:00:00Z
http://www.wikidata.org/entity/Q18325379,1995-08-13T00:00:00Z
http://www.wikidata.org/entity/Q3186624,1995-08-08T00:00:00Z
http://www.wikidata.org/entity/Q13512907,1995-08-08T00:00:00Z
http://www.wikidata.org/entity/Q25190434,1995-08-08T00:00:00Z
http://www.wikidata.org/entity/Q11059683,1995-08-05T00:00:00Z
http://www.wikidata.org/entity/Q17403332,1995-08-05T00:00:00Z
http://www.wikidata.org/entity/Q7421547,1995-08-03T00:00:00Z
http://www.wikidata.org/entity/Q20743289,1995-08-03T00:00:00Z
http://www.wikidata.org/entity/Q16732598,1995-08-01T00:00:00Z
http://www.wikidata.org/entity/Q1163771,1995-07-31T00:00:00Z
http://www.wikidata.org/entity/Q5881922,1995-07-26T00:00:00Z
http://www.wikidata.org/entity/Q16229708,1995-07-25T00:00:00Z
http://www.wikidata.org/entity/Q16847127,1995-07-21T00:00:00Z
http://www.wikidata.org/entity/Q26217960,1995-07-21T00:00:00Z
http://www.wikidata.org/entity/Q16236909,1995-07-19T00:00:00Z
http://www.wikidata.org/entity/Q18763962,1995-07-19T00:00:00Z
http://www.wikidata.org/entity/Q24005960,1995-07-13T00:00:00Z
http://www.wikidata.org/entity/Q602245,1995-07-12T00:00:00Z
http://www.wikidata.org/entity/Q532231,1995-07-10T00:00:00Z
http://www.wikidata.org/entity/Q15986549,1995-07-10T00:00:00Z
http://www.wikidata.org/entity/Q16236964,1995-07-09T00:00:00Z
http://www.wikidata.org/entity/Q19698526,1995-07-05T00:00:00Z
http://www.wikidata.org/entity/Q1185730,1995-07-02T00:00:00Z
http://www.wikidata.org/entity/Q16887176,1995-07-01T00:00:00Z
http://www.wikidata.org/entity/Q18127803,1995-07-01T00:00:00Z
http://www.wikidata.org/entity/Q422012,1995-06-30T00:00:00Z
http://www.wikidata.org/entity/Q1995913,1995-06-30T00:00:00Z
http://www.wikidata.org/entity/Q14946556,1995-06-30T00:00:00Z
http://www.wikidata.org/entity/Q1232705,1995-06-27T00:00:00Z
http://www.wikidata.org/entity/Q18001560,1995-06-27T00:00:00Z
http://www.wikidata.org/entity/Q1807773,1995-06-25T00:00:00Z
http://www.wikidata.org/entity/Q7319242,1995-06-24T00:00:00Z
http://www.wikidata.org/entity/Q14469024,1995-06-24T00:00:00Z
http://www.wikidata.org/entity/Q5415098,1995-06-23T00:00:00Z
http://www.wikidata.org/entity/Q17352697,1995-06-22T00:00:00Z
http://www.wikidata.org/entity/Q20743291,1995-06-22T00:00:00Z
http://www.wikidata.org/entity/Q16885894,1995-06-17T00:00:00Z
http://www.wikidata.org/entity/Q1280778,1995-06-16T00:00:00Z
http://www.wikidata.org/entity/Q17517160,1995-06-16T00:00:00Z
http://www.wikidata.org/entity/Q1619333,1995-06-12T00:00:00Z
http://www.wikidata.org/entity/Q18637204,1995-06-09T00:00:00Z
http://www.wikidata.org/entity/Q19958114,1995-06-09T00:00:00Z
http://www.wikidata.org/entity/Q2828945,1995-06-08T00:00:00Z
http://www.wikidata.org/entity/Q2191538,1995-06-07T00:00:00Z
http://www.wikidata.org/entity/Q15241424,1995-06-06T00:00:00Z
http://www.wikidata.org/entity/Q20090663,1995-06-05T00:00:00Z
http://www.wikidata.org/entity/Q182253,1995-06-04T00:00:00Z
http://www.wikidata.org/entity/Q14156466,1995-06-04T00:00:00Z
http://www.wikidata.org/entity/Q1264937,1995-06-02T00:00:00Z
http://www.wikidata.org/entity/Q16593745,1995-05-31T00:00:00Z
http://www.wikidata.org/entity/Q16236740,1995-05-30T00:00:00Z
http://www.wikidata.org/entity/Q18109251,1995-05-30T00:00:00Z
http://www.wikidata.org/entity/Q11598665,1995-05-29T00:00:00Z
http://www.wikidata.org/entity/Q15720895,1995-05-28T00:00:00Z
http://www.wikidata.org/entity/Q704135,1995-05-27T00:00:00Z
http://www.wikidata.org/entity/Q17306297,1995-05-27T00:00:00Z
http://www.wikidata.org/entity/Q18171057,1995-05-26T00:00:00Z
http://www.wikidata.org/entity/Q1668155,1995-05-24T00:00:00Z
http://www.wikidata.org/entity/Q7283610,1995-05-24T00:00:00Z
http://www.wikidata.org/entity/Q23947597,1995-05-24T00:00:00Z
http://www.wikidata.org/entity/Q16727298,1995-05-22T00:00:00Z
http://www.wikidata.org/entity/Q4957158,1995-05-20T00:00:00Z
http://www.wikidata.org/entity/Q16236789,1995-05-20T00:00:00Z
http://www.wikidata.org/entity/Q21055479,1995-05-17T00:00:00Z
http://www.wikidata.org/entity/Q5476773,1995-05-14T00:00:00Z
http://www.wikidata.org/entity/Q22006196,1995-05-14T00:00:00Z
http://www.wikidata.org/entity/Q17385614,1995-05-13T00:00:00Z
http://www.wikidata.org/entity/Q21621018,1995-05-12T00:00:00Z
http://www.wikidata.org/entity/Q17560793,1995-05-11T00:00:00Z
http://www.wikidata.org/entity/Q117867,1995-05-10T00:00:00Z
http://www.wikidata.org/entity/Q14304795,1995-05-09T00:00:00Z
http://www.wikidata.org/entity/Q15980615,1995-05-09T00:00:00Z
http://www.wikidata.org/entity/Q16236926,1995-05-09T00:00:00Z
http://www.wikidata.org/entity/Q18331078,1995-05-09T00:00:00Z
http://www.wikidata.org/entity/Q19594100,1995-05-07T00:00:00Z
http://www.wikidata.org/entity/Q18097882,1995-05-05T00:00:00Z
http://www.wikidata.org/entity/Q1093318,1995-05-03T00:00:00Z
http://www.wikidata.org/entity/Q16236903,1995-05-03T00:00:00Z
http://www.wikidata.org/entity/Q17465944,1995-05-03T00:00:00Z
http://www.wikidata.org/entity/Q21621850,1995-05-03T00:00:00Z
http://www.wikidata.org/entity/Q20050554,1995-04-29T00:00:00Z
http://www.wikidata.org/entity/Q22087694,1995-04-29T00:00:00Z
http://www.wikidata.org/entity/Q6272375,1995-04-27T00:00:00Z
http://www.wikidata.org/entity/Q5218378,1995-04-26T00:00:00Z
http://www.wikidata.org/entity/Q13580940,1995-04-26T00:00:00Z
http://www.wikidata.org/entity/Q640175,1995-04-25T00:00:00Z
http://www.wikidata.org/entity/Q16236946,1995-04-23T00:00:00Z
